id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
35412914,Apt close to Downtown flexible check in/out/no fee,213910074,Guillermo,,Mount Pleasant West,43.71001,-79.39516,Entire home/apt,169,1,0,,,2,251
35413987,Beautiful modern renovated open concept house!,266530049,Li-Hwee,,Blake-Jones,43.67629,-79.34232,Entire home/apt,350,2,4,2019-08-04,3.53,1,143
35414142,"T276@Cozy 3BDR house ,Beer Carnival Jazz festival.",265880091,Song,,Malvern,43.80193,-79.22249,Entire home/apt,199,1,2,2019-07-20,2,9,131
35414272,Stunning apartment in the best location in Toronto,12480518,Victoria,,Kensington-Chinatown,43.65715,-79.40351,Entire home/apt,299,5,1,2019-06-17,0.57,1,64
35416330,Luxury condo in heart of Queen West! FREE PARKING!,40520316,Jack,,Little Portugal,43.64519,-79.42802,Entire home/apt,200,2,5,2019-08-04,2.46,1,6
35416446,Lake View 2 Bed condo located in Downtown Toronto,266546860,Victoria,,Waterfront Communities-The Island,43.64216,-79.37824,Entire home/apt,180,2,2,2019-07-27,1.82,1,0
35416791,Cozy home in downtown near Lakeshore High Park,90115034,Vivian,,High Park-Swansea,43.64012,-79.47671,Entire home/apt,141,1,2,2019-08-05,2,2,147
35416980,"Stunning Penthouse private room, 15 min to Pearson",142111180,Daniel,,Elms-Old Rexdale,43.72416,-79.54523,Private room,38,2,2,2019-06-17,0.98,3,242
35418093,Yorkville Village luxury pied-a-terre,266557860,Morgan,,Annex,43.67142,-79.39502,Entire home/apt,110,2,9,2019-08-05,7.94,1,15
35418981,Beautiful house in downtown Toronto +free parking,90115034,Vivian,,High Park-Swansea,43.64074,-79.47618,Entire home/apt,220,1,11,2019-08-07,10.31,2,159
35419012,Private room in a shared hostel suite downtown,266340667,Tartu College,,Annex,43.66767,-79.40324,Private room,71,2,1,2019-07-16,1,5,0
35419523,Private room in a shared hostel suite downtown,266340667,Tartu College,,Annex,43.66827,-79.40127,Private room,71,2,2,2019-06-26,1.11,5,0
35419645,Private room in a shared hostel suite downtown,266340667,Tartu College,,Annex,43.66769,-79.40216,Private room,71,2,0,,,5,0
35419903,Private room in a shared hostel suite downtown,266340667,Tartu College,,Annex,43.66688,-79.40288,Private room,71,2,0,,,5,0
35420916,Spacious Executive Condo with Fabulous Views,39319389,Kevin,,North St.James Town,43.66732,-79.37461,Entire home/apt,150,10,0,,,1,124
35421434,Private room in a shared hostel suite downtown,266340667,Tartu College,,Annex,43.6681,-79.40331,Private room,71,2,1,2019-06-22,0.63,5,0
35423589,Beautiful Bedroom near Yorkville to enjoy yourstay,227554718,Rogi,,Rosedale-Moore Park,43.67106,-79.38431,Private room,80,1,3,2019-06-26,1.64,1,125
35424538,Annex Loft 2 BDRM + 4beds -Sofabed - Free Parking!,181485914,Laura,,Palmerston-Little Italy,43.65879,-79.40966,Entire home/apt,112,1,13,2019-08-04,7.22,7,15
35424597,016 new room around York University subway,43488381,Runying,,York University Heights,43.76726,-79.50429,Private room,36,7,0,,,74,365
35424645,3 BDRM + Free Parking - Downtown Toronto,181485914,Laura,,Palmerston-Little Italy,43.66076,-79.40968,Entire home/apt,150,1,5,2019-07-01,2.78,7,14
35427262,Trinity-Bellwoods' Cottage in the City,11274352,Aj,,Trinity-Bellwoods,43.64752,-79.41174,Entire home/apt,149,2,3,2019-07-28,1.91,1,4
35428902,New 2 BDRM Open loft + Parking + Sofabeds,148665975,Sarah,,Trinity-Bellwoods,43.64715,-79.41868,Entire home/apt,111,1,3,2019-07-26,1.50,3,83
35432033,Alluring Lake & airport view condo near CN Tower,212531275,Diana,,Waterfront Communities-The Island,43.63818,-79.3883,Entire home/apt,137,1,3,2019-07-28,3,1,334
35433908,SimplyComfort Impressive 27 Floor View. Skyscraper,10202618,SimplyComfort,,Willowdale East,43.76129,-79.40914,Entire home/apt,999,1,0,,,92,352
35441215,Stay in downtown Toronto at reasonable price!!!,201457168,Mercilyn,,Bay Street Corridor,43.65425,-79.38627,Private room,119,1,6,2019-08-04,3.10,1,38
35443901,Simply Comfort Romantic Studio Bremner Blvd,10202618,SimplyComfort,,Waterfront Communities-The Island,43.64209,-79.38175,Entire home/apt,999,1,1,2019-06-30,0.73,92,309
35444088,Beautiful apartment with breathtaking views!,123259904,Katrin,,Mimico (includes Humber Bay Shores),43.6199,-79.48389,Entire home/apt,149,3,2,2019-07-27,2,1,0
35447073,SimplyComfort. Unbeatable 53 Floor CN Tower view,10202618,SimplyComfort,,Waterfront Communities-The Island,43.64104,-79.38227,Entire home/apt,999,1,4,2019-07-21,2.18,92,332
35449243,Simply Comfort. Canadian Wooden 67 Floor Apartment,10202618,SimplyComfort,,Waterfront Communities-The Island,43.64149,-79.38363,Entire home/apt,999,1,3,2019-07-07,1.88,92,340
35450790,Comfy 1 BR unit w parking close to YYZ,231509758,Hoa,,Rexdale-Kipling,43.71752,-79.56089,Entire home/apt,100,1,3,2019-07-07,1.91,7,90
35451076,Comfy 2 BRs with parking close to YYZ,231509758,Hoa,,Rexdale-Kipling,43.71751,-79.56593,Entire home/apt,141,1,0,,,7,90
35451739,Family Apartment with Loft (L7),8569918,Sharon,,Lawrence Park South,43.72518,-79.39707,Private room,119,1,1,2019-07-22,1,7,365
35451771,Just a SHORT STAY...Pun intended!,200191958,Kai,,Dovercourt-Wallace Emerson-Junction,43.6656,-79.4512,Entire home/apt,100,2,17,2019-08-07,8.23,2,66
35451940,Spacious One Plus Den Furnished Yonge & Sheppard05,110986914,Executive Furnished,,Willowdale East,43.76025,-79.40946,Entire home/apt,249,3,1,2019-06-17,0.56,28,85
35453239,Comfy separate entrance rm w parking close to YYZ,231509758,Hoa,,Rexdale-Kipling,43.71809,-79.56271,Private room,52,1,0,,,7,90
35453355,Comfy separate entrance rm w parking close to YYZ,231509758,Hoa,,Rexdale-Kipling,43.71795,-79.56261,Private room,54,1,1,2019-07-07,0.88,7,90
35453423,Comfy backpacker com space w parking close to YYZ,231509758,Hoa,,Rexdale-Kipling,43.71857,-79.56105,Shared room,34,1,2,2019-07-31,2,7,90
35462556,"Best room in UofT downtown campus, July-August",266433688,Павел,,University,43.66437,-79.4023,Private room,38,60,0,,,1,359
35462853,DTToronto Clean Basement Apt Bathurst/Queen West,265679073,Grace,,Waterfront Communities-The Island,43.64654,-79.40227,Entire home/apt,200,1,13,2019-08-06,7.09,1,62
35462907,Luxury 2-storey loft in Canada's tallest condo,67169169,Larissa,,Church-Yonge Corridor,43.66043,-79.38156,Entire home/apt,317,90,0,,,1,358
35463279,PREMIER CN TOWER ROGERS CENTRE VIEWS SUITE FOR 3,265099637,Luxury Suites Of Toronto,,Waterfront Communities-The Island,43.64637,-79.39293,Entire home/apt,230,2,5,2019-07-20,2.46,3,36
35464526,Spectacular Lakeview Downtown Ice Condo,266820149,Paradigm,,Waterfront Communities-The Island,43.64213,-79.38306,Entire home/apt,200,3,5,2019-08-05,4.05,4,16
35464538,Modern Bedroom With Private Bathroom (U#3),217391546,Yaocheng,,Milliken,43.82438,-79.29104,Private room,59,1,2,2019-06-29,1.18,6,170
35464707,House for rent in beautiful Riverdale,147208947,Nicolas,,South Riverdale,43.6615,-79.34856,Entire home/apt,174,2,5,2019-07-29,2.83,1,60
35467200,Stunning Sunset in Downtown Core,43659984,Ana,,Waterfront Communities-The Island,43.64732,-79.39208,Entire home/apt,155,1,7,2019-07-06,3.33,4,0
35467374,Bright&Cozy Unit@St Lawrence Market(Core Downtown),7118009,Karamullah,,Moss Park,43.65252,-79.36943,Entire home/apt,100,3,4,2019-07-29,2.86,1,186
35467490,Private 2 Bedroom Suite with Free Parking near YYZ,23897774,Van,,Willowridge-Martingrove-Richview,43.69134,-79.53063,Entire home/apt,90,1,11,2019-07-21,5.89,1,2
35467898,Incredible View in Core Downtown,43659984,Ana,,Waterfront Communities-The Island,43.64612,-79.39263,Entire home/apt,141,1,10,2019-07-22,4.84,4,40
35467968,"Modern,  warm architect's home",22738792,Colin,,Parkwoods-Donalda,43.75675,-79.34092,Private room,76,3,2,2019-07-29,2,2,78
35468301,"Sunny 1 bedroom with Bathroom, Terrace & Parking",56560757,Samir,,Victoria Village,43.72526,-79.30722,Private room,55,1,5,2019-07-29,2.78,1,0
35468890,Charming One+Den City Condo,204824281,Tara,,Willowdale East,43.75767,-79.40346,Entire home/apt,149,2,7,2019-07-24,3.44,3,155
35469226,Large room with high ceilings and Kitchenette,266864956,Edith,,Annex,43.66937,-79.40476,Private room,75,3,3,2019-07-23,2.09,2,3
35475157,Quiet clean room in north york,257737758,Victoria,,Newtonbrook West,43.78909,-79.4265,Private room,34,14,1,2019-07-09,0.94,2,282
35475958,Rodgers Place 2,266907253,William,,Wexford/Maryvale,43.75991,-79.30312,Private room,70,1,1,2019-08-05,1,2,85
35479146,Century Home in Roncesvalles Village!,1590126,Melissa  Slatkoff,,Roncesvalles,43.64436,-79.44418,Entire home/apt,150,2,1,2019-07-28,1,2,29
35480842,Private Downtown Apartment close to subway,57059266,Josh,,Dovercourt-Wallace Emerson-Junction,43.66804,-79.42691,Entire home/apt,118,5,2,2019-07-29,2,2,56
35481069,"Newly Renovated Home in Toronto [3bdrm, sleeps 6]",56118558,Sean,,Clanton Park,43.74715,-79.44889,Entire home/apt,150,2,11,2019-07-28,6.00,9,321
35481499,Luxury In The City - Steps from Shops at Don Mills,93915386,Shereef,,Banbury-Don Mills,43.74274,-79.34762,Entire home/apt,500,3,9,2019-08-05,5.63,1,150
35483427,"Hotel Style Room + CN Tower View, Subway/ACC",12653703,Lily,,Waterfront Communities-The Island,43.64402,-79.37991,Entire home/apt,129,1,10,2019-08-03,5.08,2,58
35483522,Unobstructed lakeview apartment in core downtown,37522336,Sunny,,Waterfront Communities-The Island,43.63955,-79.38172,Entire home/apt,225,1,4,2019-07-29,2.55,1,24
35483973,Ecstacy Place,266960504,Esther,,Humbermede,43.74243,-79.5409,Private room,34,1,13,2019-08-03,7.36,1,169
35484398,Walkout service,196230650,Bahram,,Bayview Woods-Steeles,43.78781,-79.38586,Entire home/apt,100,1,1,2019-06-22,0.61,1,170
35484921,Modern Relaxing Home with great location.,266965680,Jennifer,,High Park-Swansea,43.64923,-79.48374,Private room,90,2,10,2019-08-05,5.17,1,320
35485206,Relax sight-see Toronto,50304152,Vanessa,,Wexford/Maryvale,43.72768,-79.30158,Entire home/apt,100,2,1,2019-07-05,0.83,1,265
35485318,A cozy room for you,264813032,Meiling,,Steeles,43.81491,-79.32607,Private room,38,7,1,2019-07-03,0.79,2,351
35485778,Ent District 3BR Style + 2Bath + Parking- CN Tower,265179021,Samuel,,Niagara,43.63636,-79.40661,Entire home/apt,111,1,11,2019-07-28,5.89,2,239
35486415,New 3BR 2Bath Luxury Home w/Parking 10 Min from DT,263009685,Adrienne,,South Riverdale,43.6657,-79.34555,Entire home/apt,999,2,16,2019-08-06,11.43,6,314
35486512,Beautiful Space in heart of Downtown Toronto,265859205,Elham,,Cabbagetown-South St.James Town,43.66681,-79.37071,Private room,69,1,0,,,2,161
35487566,Charming Annex Home,266984312,Mina,,Annex,43.66759,-79.41266,Entire home/apt,421,2,6,2019-08-05,3.91,1,172
35487646,Personal Yorkville Patio,51447064,Jason,,Annex,43.66912,-79.39337,Entire home/apt,150,3,4,2019-07-21,2.61,1,352
35488581,Modern and Sleek Luxury Condo,266937473,Sandra,,Waterfront Communities-The Island,43.64439,-79.39015,Entire home/apt,179,2,8,2019-07-29,4.36,1,29
35490593,Cici-Sunny 1 bedroom Apt near Kensington Market unit 4 by Elevate Rooms,266974847,Rennie,,Kensington-Chinatown,43.65517,-79.39989,Entire home/apt,152,1,0,,,2,108
35490815,Creative studio Space in Renovated Garage Studio,267007525,Tal,,Little Portugal,43.64634,-79.43373,Entire home/apt,310,1,3,2019-07-19,2.57,1,301
35491308,Bright Modern Condo | Free Parking! | By the Water,267011181,Sherif,,Niagara,43.63854,-79.40126,Entire home/apt,130,3,8,2019-07-31,6.15,1,58
35491365,TORONTO CONDO WITH CN TOWER AND CITY VIEWS,135732567,Dyson,,Waterfront Communities-The Island,43.64341,-79.37982,Entire home/apt,176,1,8,2019-08-03,3.93,2,349
35491452,The Rose Nest on Queen West,22813510,Marc,,Roncesvalles,43.64254,-79.43302,Entire home/apt,119,2,5,2019-07-28,2.83,2,68
35491844,Cozy 1 Bedroom Guest Suite in Vibrant Mimico,267014793,Jennifer,,Mimico (includes Humber Bay Shores),43.61859,-79.49444,Entire home/apt,150,2,1,2019-07-27,1,1,67
35492293,★ Serenity Retreat ★ 2 Bedroom Guest Suite,202432707,Tracy,,Dorset Park,43.74256,-79.27965,Entire home/apt,69,14,1,2019-07-29,1,2,124
35492393,Private Room by the Harbourfront/CN Tower,43906054,Ronak,,Waterfront Communities-The Island,43.64086,-79.38284,Private room,76,1,0,,,1,46
35492908,Modern Bedroom With Private Bathroom (G#2),217391546,Yaocheng,,Milliken,43.82576,-79.29143,Private room,59,1,1,2019-06-21,0.60,6,160
35493154,Modern Bedroom With Private Bathroom (U#4),217391546,Yaocheng,,Milliken,43.82695,-79.29168,Private room,58,1,1,2019-06-21,0.60,6,169
35493309,Modern Bedroom With Private Bathroom (G#1),217391546,Yaocheng,,Milliken,43.82712,-79.29148,Private room,58,1,1,2019-06-24,0.64,6,160
35495127,Brand new 2BR+1 bath by Fairview Mall area,265831682,Jasmine,,Henry Farm,43.77281,-79.34506,Entire home/apt,105,1,7,2019-08-06,5.25,4,302
35495419,3 BDR House Executive Living,267046539,Ermal,,Wexford/Maryvale,43.74845,-79.29675,Entire home/apt,115,2,2,2019-06-21,1.09,1,89
35497067,Convenient and cozy 1-BR APT Downtown 5 mins Eaton,127699140,Huan,,Church-Yonge Corridor,43.66039,-79.37618,Entire home/apt,110,2,8,2019-07-18,4.44,10,52
35499130,Beautiful house to rest,267077011,Vanissa,,Malvern,43.80218,-79.21367,Entire home/apt,150,1,0,,,2,5
35502928,Private 1 bed studio suite with separate entrance.,112719102,Percy,,Bendale,43.74964,-79.255,Private room,60,2,7,2019-08-08,3.39,1,329
35503460,2B luxury Condo at 404/401 Better Than Hotel,262633059,Tee,,Henry Farm,43.77408,-79.33614,Entire home/apt,119,2,0,,,2,162
35503781,Subway hotel-walk to subway-Rm with washroom(101),187548308,Lucy,,York University Heights,43.77013,-79.49653,Private room,38,1,1,2019-07-05,0.83,12,45
35509983,"modern ,beautiful, with amazing view of downtown",237704206,Saghar,,Waterfront Communities-The Island,43.64271,-79.38226,Entire home/apt,170,1,0,,,5,61
35510667,"Private room in townhouse 
Share bathroom",210745137,Sergio,,Clairlea-Birchmount,43.70248,-79.27402,Private room,49,2,1,2019-08-04,1,2,317
35510738,Tucked in Treed Setting w Free Parking,4470139,Lucie,,Clairlea-Birchmount,43.70141,-79.28324,Private room,69,2,2,2019-08-01,1.28,3,342
35510845,GreekTown Century Home Gem!,31910877,Arun,,Blake-Jones,43.67871,-79.33952,Entire home/apt,119,2,4,2019-08-05,4,1,63
35512649,Spectacular views in this 45th floor beauty!,267171589,Jonathan,,Bay Street Corridor,43.65176,-79.38265,Entire home/apt,200,2,6,2019-07-22,3.46,1,268
35513966,Modern New 4 Beds / CN Tower/ Union Station/ MTCC,267161109,Catalina,,Waterfront Communities-The Island,43.6436,-79.38128,Entire home/apt,279,1,15,2019-08-05,7.63,1,353
35517948,NEW BUILDING- SPACIOUS CONDO-NEXT TO SUBWAY STN,203813250,Sheekha,,Church-Yonge Corridor,43.66675,-79.38188,Entire home/apt,155,2,2,2019-06-24,1.20,8,20
35518160,025 room w PRIVATE BATH around York U subway,43488381,Runying,,York University Heights,43.76739,-79.4957,Private room,42,7,0,,,74,335
35518859,Toronto Luxury 2 Bedroom Condo & Amazing Courtyard,149156838,David,,Yorkdale-Glen Park,43.71472,-79.45369,Entire home/apt,133,2,0,,,13,90
35518952,Few steps from Don Mills subway and Fair View Mall,113676700,Armando Paulo,,Don Valley Village,43.77662,-79.35095,Private room,50,15,0,,,1,129
35519145,New luxury private suite with separate entrance,56047363,Yong,,Stonegate-Queensway,43.62871,-79.49635,Entire home/apt,82,1,9,2019-08-08,4.50,2,138
35519260,3 BEDROOMS ( WHOLE  HOUSE )MIDTOWN EGLINTON,176816189,Nooshin,,Mount Pleasant East,43.70523,-79.38655,Entire home/apt,100,30,0,,,1,190
35520344,The newly renovated separate entrance family unit,56047363,Yong,,Stonegate-Queensway,43.62884,-79.49634,Entire home/apt,127,1,1,2019-07-12,1,2,144
35520509,246 new room around York U Subway,43488381,Runying,,York University Heights,43.76786,-79.5048,Private room,42,7,1,2019-06-27,0.68,74,365
35520647,116 new room at York U subway,43488381,Runying,,York University Heights,43.7673,-79.50467,Private room,38,5,0,,,74,365
35520735,116 new room at York U subway,43488381,Runying,,York University Heights,43.76619,-79.5047,Private room,38,5,1,2019-07-03,0.79,74,337
35520748,"Private room , Nice View, 5 min to Sheppard subway",267242884,Sherry,,Willowdale East,43.76531,-79.411,Private room,60,1,3,2019-07-08,1.96,1,149
35521802,SPACIOUS ONE Bedroom + Balcony + Parking + 3 BEDS!,24235743,Aj,,Waterfront Communities-The Island,43.64459,-79.39194,Entire home/apt,190,1,3,2019-07-02,1.64,6,45
35522841,Executive Apartment In Downtown Toronto W/Parking!,98260497,Eldar,,Moss Park,43.65275,-79.36842,Entire home/apt,149,1,19,2019-08-01,9.50,1,5
35529471,Executive 2 Bedroom Condo with view of High Park,258105776,Laura,,High Park North,43.65548,-79.46109,Entire home/apt,243,3,1,2019-06-16,0.55,4,84
35531034,Charming Apartment in the heart of Queen St West,92635593,Arian,,Little Portugal,43.64341,-79.42585,Entire home/apt,235,2,3,2019-07-18,1.91,4,359
35534118,Toronto's first Luxury Co-Living Residence,6386296,Roman,,Dovercourt-Wallace Emerson-Junction,43.66045,-79.45029,Private room,76,30,0,,,7,364
35534391,A Sunny Lake View Apartment,67780769,Kerry,,Mimico (includes Humber Bay Shores),43.62274,-79.47891,Entire home/apt,119,1,0,,,1,135
35536899,Heart of entertainment district large 1+ den,61999569,Zach,,Waterfront Communities-The Island,43.64695,-79.39442,Entire home/apt,195,3,1,2019-06-24,0.64,1,32
35537758,A penthouse with a beautiful view from 44 floor.,178506354,Zia,,Thorncliffe Park,43.7063,-79.34184,Private room,34,1,0,,,1,154
35538742,1 MIN CONVENTION CTR WITH CN TOWER VIEW,165455593,Mary,,Waterfront Communities-The Island,43.64463,-79.38826,Entire home/apt,200,3,0,,,6,157
35539060,Beautiful bedroom with private en-suite washroom,267378763,Bishnu,,Kennedy Park,43.71858,-79.25946,Private room,50,3,0,,,1,342
35540690,❤️ of Toronto | Sleeps 5 | Free Parking,3676504,Darnell,,Waterfront Communities-The Island,43.63943,-79.39708,Entire home/apt,155,2,14,2019-07-30,7.00,2,75
35541690,Metropolis Suites - Spectra Premium City View,261053792,Frankie,,Waterfront Communities-The Island,43.63824,-79.39846,Entire home/apt,190,1,4,2019-07-24,2.45,4,336
35542845,216 new room w PRIVATE bath around York U subway,43488381,Runying,,York University Heights,43.76808,-79.5041,Private room,49,5,0,,,74,328
35543251,Beautiful Harbourfront Condo in Downtown Toronto,267413903,Selwy,,Waterfront Communities-The Island,43.64237,-79.38163,Entire home/apt,399,1,11,2019-07-25,6.35,1,275
35543257,Beautiful condo in downtown Toronto,52972860,Kate,,Bay Street Corridor,43.66128,-79.385,Private room,150,1,0,,,1,20
35543702,"1BR NORTH YORK 1 minute walk to yonge, bus &subway",133641921,Abi,,Newtonbrook West,43.78935,-79.42016,Entire home/apt,133,6,0,,,2,173
35543720,Cozy Clean Sunshine Private Room,50535614,Kayla,,Agincourt North,43.80259,-79.27254,Private room,49,1,2,2019-07-14,1.05,17,364
35543888,Stay Awhile,88205428,Naois,,Runnymede-Bloor West Village,43.66184,-79.48744,Entire home/apt,100,28,0,,,1,35
35543972,Clean Comfy Private Room Private En-suite Bathroom,50535614,Kayla,,Agincourt North,43.80454,-79.27353,Private room,50,1,1,2019-07-14,1,17,365
35544003,Clean and Prime Bachelor Pad (Yonge and Eglinton),190152828,Aviv,,Mount Pleasant West,43.70673,-79.39531,Entire home/apt,80,2,6,2019-08-01,4.00,1,316
35544113,Cozy Clean Comfortable Bedroom Wonderful Stay,50535614,Kayla,,Agincourt North,43.80277,-79.2736,Private room,50,1,3,2019-07-21,1.70,17,357
35544217,"LUX, bright 1bedroom, Parkn.gameroom,Jacuzi,netflx",175433745,David,,Waterfront Communities-The Island,43.63901,-79.39503,Entire home/apt,180,1,23,2019-08-04,11.69,6,167
35544812,"Big mastr bdrm, Parkng insuitWC, balcny,TV,jacuzzi",175433745,David,,Waterfront Communities-The Island,43.64263,-79.39016,Private room,138,1,17,2019-08-04,8.50,6,165
35545119,Cozy Parkdale Apartment,32577304,Keith,,South Parkdale,43.63554,-79.4285,Entire home/apt,100,1,1,2019-06-10,0.49,1,67
35545750,Spacious house with backyard in trendy Lesliville,23663915,Patrick,,South Riverdale,43.6706,-79.33694,Entire home/apt,299,3,4,2019-08-03,3.75,1,19
